IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.123.143,8080,8080,false,NRT,Asia Pacific,Tokyo,126,5.09
140.238.58.42,80,80,false,SIN,Asia Pacific,Singapore,225,5.08
146.56.175.7,443,0,true,NRT,Asia Pacific,Tokyo,120,5.08
138.2.14.209,2087,2087,true,HKG,Asia Pacific,Hong Kong,183,5.08
141.147.168.159,2096,2096,true,NRT,Asia Pacific,Tokyo,76,5.08
158.179.186.138,2096,2096,true,SIN,Asia Pacific,Singapore,199,5.08
141.147.186.210,8080,8080,false,SIN,Asia Pacific,Singapore,161,5.07
140.238.52.141,8443,8443,true,SIN,Asia Pacific,Singapore,204,5.07
140.238.52.81,8443,8443,true,NRT,Asia Pacific,Tokyo,142,5.07
151.145.69.105,2052,2052,false,HKG,Asia Pacific,Hong Kong,133,5.06
150.230.105.179,2095,2095,false,SIN,Asia Pacific,Singapore,154,5.05
132.145.125.165,8080,8080,false,NRT,Asia Pacific,Tokyo,90,5.04
141.147.183.96,2052,2052,false,SIN,Asia Pacific,Singapore,166,5.04
141.147.170.160,2087,2087,true,SIN,Asia Pacific,Singapore,176,5.04
140.238.35.195,2083,2083,true,HKG,Asia Pacific,Hong Kong,210,5.04
141.147.191.132,80,80,false,NRT,Asia Pacific,Tokyo,91,5.04
168.138.217.146,2086,2086,false,SIN,Asia Pacific,Singapore,163,5.03
140.238.39.21,8880,8880,false,HKG,Asia Pacific,Hong Kong,211,5.01
140.238.35.78,2086,2086,false,NRT,Asia Pacific,Tokyo,88,5.01
138.2.7.72,2083,2083,true,SIN,Asia Pacific,Singapore,181,5.00
151.145.68.166,2086,2086,false,SIN,Asia Pacific,Singapore,166,5.00
168.138.52.13,443,443,true,HKG,Asia Pacific,Hong Kong,91,5.00
132.145.123.143,8443,8443,true,SIN,Asia Pacific,Singapore,166,4.99
140.238.61.78,2052,2052,false,NRT,Asia Pacific,Tokyo,83,4.99
158.179.191.14,8880,8880,false,NRT,Asia Pacific,Tokyo,88,4.98
158.101.92.156,8443,8443,true,NRT,Asia Pacific,Tokyo,83,4.97
158.179.189.106,2052,2052,false,SIN,Asia Pacific,Singapore,205,4.97
141.147.160.86,8880,8880,false,SIN,Asia Pacific,Singapore,159,4.96
140.238.61.78,2086,2086,false,SIN,Asia Pacific,Singapore,164,4.96
168.138.206.236,2052,2052,false,HKG,Asia Pacific,Hong Kong,158,4.96
158.101.69.144,2095,2095,false,SIN,Asia Pacific,Singapore,148,4.96
151.145.65.203,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,4.96
138.2.14.248,80,80,false,HKG,Asia Pacific,Hong Kong,136,4.96
151.145.74.56,80,80,false,SIN,Asia Pacific,Singapore,151,4.95
141.147.186.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,147,4.94
158.101.213.54,443,443,true,FRA,Europe,Frankfurt,233,4.94
150.230.99.173,2087,2087,true,LAX,North America,Los Angeles,233,4.94
138.2.20.230,2083,2083,true,SIN,Asia Pacific,Singapore,257,4.93
141.147.178.202,8080,8080,false,LAX,North America,Los Angeles,231,4.93
143.47.243.144,2053,443,true,LHR,Europe,London,201,4.93
140.238.41.253,2053,2053,true,NRT,Asia Pacific,Tokyo,87,4.92
140.238.32.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,160,4.92
140.238.39.87,8880,8880,false,SIN,Asia Pacific,Singapore,203,4.92
138.2.24.114,2087,2087,true,HKG,Asia Pacific,Hong Kong,155,4.91
168.138.207.64,2083,2083,true,HKG,Asia Pacific,Hong Kong,191,4.90
168.138.208.17,2053,2053,true,NRT,Asia Pacific,Tokyo,187,4.89
141.147.160.86,2096,2096,true,LAX,North America,Los Angeles,241,4.89
132.145.126.21,2086,2086,false,NRT,Asia Pacific,Tokyo,82,4.89
152.70.98.174,2087,2087,true,HKG,Asia Pacific,Hong Kong,252,4.88
141.147.181.148,80,80,false,LAX,North America,Los Angeles,205,4.88
140.238.32.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,4.87
141.147.48.58,443,443,true,FRA,Europe,Frankfurt,183,4.87
158.179.186.251,2095,2095,false,SIN,Asia Pacific,Singapore,148,4.87
141.147.174.190,2086,2086,false,SIN,Asia Pacific,Singapore,148,4.86
138.2.14.164,2086,2086,false,SIN,Asia Pacific,Singapore,164,4.86
168.138.205.195,2096,2096,true,NRT,Asia Pacific,Tokyo,103,4.85
140.238.41.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,153,4.85
140.238.35.195,2053,2053,true,SIN,Asia Pacific,Singapore,202,4.84
158.179.188.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,4.83
168.138.212.40,2087,2087,true,SIN,Asia Pacific,Singapore,208,4.83
140.238.61.78,2053,2053,true,SIN,Asia Pacific,Singapore,191,4.83
168.138.206.68,2083,2083,true,HKG,Asia Pacific,Hong Kong,160,4.83
138.2.29.102,2087,2087,true,LAX,North America,Los Angeles,268,4.83
140.238.59.255,2096,2096,true,SIN,Asia Pacific,Singapore,175,4.83
141.148.229.106,443,443,true,AMS,Europe,Amsterdam,188,4.82
151.145.64.170,8880,8880,false,SIN,Asia Pacific,Singapore,164,4.82
138.2.31.68,8443,8443,true,HKG,Asia Pacific,Hong Kong,189,4.82
158.179.188.159,2086,2086,false,LAX,North America,Los Angeles,193,4.82
138.2.18.184,80,80,false,LAX,North America,Los Angeles,189,4.81
132.145.127.51,2086,2086,false,SIN,Asia Pacific,Singapore,167,4.80
168.138.206.236,2053,2053,true,HKG,Asia Pacific,Hong Kong,202,4.80
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,189,4.80
141.147.167.40,8443,8443,true,NRT,Asia Pacific,Tokyo,76,4.80
140.238.41.253,2082,2082,false,NRT,Asia Pacific,Tokyo,132,4.79
140.238.41.167,2053,2053,true,LAX,North America,Los Angeles,237,4.79
150.230.118.181,443,443,true,FRA,Europe,Frankfurt,174,4.79
168.138.194.121,2082,2082,false,LAX,North America,Los Angeles,238,4.79
132.145.127.21,2052,2052,false,NRT,Asia Pacific,Tokyo,76,4.78
140.238.41.167,8080,8080,false,LAX,North America,Los Angeles,245,4.77
168.138.197.222,2086,2086,false,LAX,North America,Los Angeles,192,4.77
138.2.29.250,2083,2083,true,SIN,Asia Pacific,Singapore,243,4.77
89.168.118.76,443,443,true,FRA,Europe,Frankfurt,184,4.77
140.238.44.118,2095,2095,false,SIN,Asia Pacific,Singapore,165,4.76
132.145.125.165,8880,8880,false,NRT,Asia Pacific,Tokyo,140,4.76
140.238.52.81,2052,2052,false,HKG,Asia Pacific,Hong Kong,191,4.76
132.145.126.21,8880,8880,false,NRT,Asia Pacific,Tokyo,123,4.76
152.70.102.124,8443,8443,true,HKG,Asia Pacific,Hong Kong,149,4.76
138.2.21.31,8880,8880,false,LAX,North America,Los Angeles,196,4.76
158.179.186.251,8880,8880,false,SIN,Asia Pacific,Singapore,159,4.74
140.238.41.167,2052,2052,false,HKG,Asia Pacific,Hong Kong,192,4.74
138.2.24.114,2083,2083,true,HKG,Asia Pacific,Hong Kong,183,4.73
168.138.194.121,8443,8443,true,SIN,Asia Pacific,Singapore,163,4.73
138.2.29.250,8080,8080,false,SIN,Asia Pacific,Singapore,199,4.72
132.145.126.204,8880,8880,false,NRT,Asia Pacific,Tokyo,125,4.72
158.179.188.7,2096,2096,true,HKG,Asia Pacific,Hong Kong,198,4.71
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,189,4.71
168.138.207.64,2086,2086,false,SIN,Asia Pacific,Singapore,164,4.71
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,196,4.70
168.138.205.195,8880,8880,false,NRT,Asia Pacific,Tokyo,77,4.70
141.147.168.13,2052,2052,false,HKG,Asia Pacific,Hong Kong,195,4.70
158.179.189.106,8080,8080,false,SIN,Asia Pacific,Singapore,159,4.70
150.230.108.135,2095,2095,false,NRT,Asia Pacific,Tokyo,128,4.69
132.145.123.143,2096,2096,true,NRT,Asia Pacific,Tokyo,77,4.69
140.238.59.255,2052,2052,false,SIN,Asia Pacific,Singapore,156,4.68
158.101.68.100,2096,2096,true,LAX,North America,Los Angeles,185,4.67
143.47.243.144,8443,443,true,LHR,Europe,London,182,4.66
138.2.14.164,2082,2082,false,HKG,Asia Pacific,Hong Kong,195,4.66
150.230.104.197,8443,8443,true,SIN,Asia Pacific,Singapore,208,4.66
168.138.196.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,170,4.66
168.138.197.222,2086,2086,false,SIN,Asia Pacific,Singapore,165,4.66
140.83.37.145,8880,8880,false,LAX,North America,Los Angeles,192,4.65
158.179.182.19,8880,8880,false,NRT,Asia Pacific,Tokyo,75,4.65
158.179.186.234,80,80,false,HKG,Asia Pacific,Hong Kong,192,4.65
158.101.65.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,190,4.65
141.147.160.86,2087,2087,true,SIN,Asia Pacific,Singapore,172,4.64
158.179.186.251,2083,2083,true,NRT,Asia Pacific,Tokyo,87,4.63
138.2.14.209,2053,2053,true,LAX,North America,Los Angeles,246,4.63
150.230.99.173,2086,2086,false,HKG,Asia Pacific,Hong Kong,141,4.63
140.238.39.87,2082,2082,false,LAX,North America,Los Angeles,180,4.63
152.70.69.199,80,443,true,BOM,Asia Pacific,Mumbai,69,4.61
168.138.196.164,2052,2052,false,HKG,Asia Pacific,Hong Kong,137,4.61
150.230.105.53,2086,2086,false,LAX,North America,Los Angeles,195,4.60
141.147.174.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,4.58
158.179.183.2,8080,8080,false,HKG,Asia Pacific,Hong Kong,142,4.58
152.70.104.69,2095,2095,false,SIN,Asia Pacific,Singapore,202,4.57
168.138.212.175,2053,2053,true,LAX,North America,Los Angeles,236,4.57
168.138.200.155,2086,2086,false,HKG,Asia Pacific,Hong Kong,147,4.57
193.123.69.77,443,443,true,CDG,Europe,Paris,121,4.56
138.2.13.200,8080,8080,false,HKG,Asia Pacific,Hong Kong,153,4.56
138.2.6.15,80,80,false,HKG,Asia Pacific,Hong Kong,144,4.56
138.2.21.31,8443,8443,true,SIN,Asia Pacific,Singapore,272,4.55
138.2.13.133,80,80,false,LAX,North America,Los Angeles,191,4.55
150.230.106.21,2086,2086,false,NRT,Asia Pacific,Tokyo,124,4.55
168.138.208.17,2087,2087,true,NRT,Asia Pacific,Tokyo,146,4.54
141.147.183.96,2095,2095,false,NRT,Asia Pacific,Tokyo,125,4.53
158.179.182.19,2095,2095,false,NRT,Asia Pacific,Tokyo,86,4.53
144.24.189.21,8443,443,true,FRA,Europe,Frankfurt,167,4.52
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,204,4.52
168.138.207.64,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,4.52
140.238.61.78,8080,8080,false,SIN,Asia Pacific,Singapore,147,4.52
150.230.105.228,2082,2082,false,HKG,Asia Pacific,Hong Kong,136,4.51
140.238.39.87,2083,2083,true,SIN,Asia Pacific,Singapore,168,4.51
140.238.50.99,8880,8880,false,NRT,Asia Pacific,Tokyo,92,4.50
152.70.103.145,2095,2095,false,NRT,Asia Pacific,Tokyo,127,4.50
168.138.206.68,2095,2095,false,SIN,Asia Pacific,Singapore,201,4.49
150.230.105.179,8080,8080,false,LAX,North America,Los Angeles,237,4.48
168.138.206.68,2087,2087,true,HKG,Asia Pacific,Hong Kong,167,4.48
140.238.50.32,80,80,false,SIN,Asia Pacific,Singapore,155,4.46
140.238.50.32,2052,2052,false,HKG,Asia Pacific,Hong Kong,150,4.46
168.138.207.64,2053,2053,true,SIN,Asia Pacific,Singapore,272,4.46
141.147.168.159,2083,2083,true,NRT,Asia Pacific,Tokyo,150,4.45
140.238.34.208,2083,2083,true,NRT,Asia Pacific,Tokyo,83,4.45
140.238.60.177,2052,2052,false,HKG,Asia Pacific,Hong Kong,200,4.45
132.145.122.95,2053,2053,true,NRT,Asia Pacific,Tokyo,89,4.45
140.238.54.182,2052,2052,false,LAX,North America,Los Angeles,233,4.43
168.138.212.74,2052,2052,false,SIN,Asia Pacific,Singapore,207,4.43
141.147.167.40,80,80,false,LAX,North America,Los Angeles,238,4.42
168.138.217.146,2082,2082,false,SIN,Asia Pacific,Singapore,211,4.42
158.179.183.2,2087,2087,true,HKG,Asia Pacific,Hong Kong,190,4.42
89.168.102.254,443,443,true,FRA,Europe,Frankfurt,227,4.41
152.70.98.174,8880,8880,false,SIN,Asia Pacific,Singapore,155,4.41
132.145.123.238,8080,8080,false,SIN,Asia Pacific,Singapore,208,4.41
152.70.106.195,2096,2096,true,SIN,Asia Pacific,Singapore,157,4.40
132.145.124.198,8443,8443,true,SIN,Asia Pacific,Singapore,154,4.39
141.147.162.204,8443,8443,true,SIN,Asia Pacific,Singapore,165,4.39
168.138.196.237,2083,2083,true,SIN,Asia Pacific,Singapore,237,4.38
150.230.109.138,80,80,false,HKG,Asia Pacific,Hong Kong,150,4.37
168.138.209.84,2096,2096,true,LAX,North America,Los Angeles,261,4.37
140.238.35.195,80,80,false,NRT,Asia Pacific,Tokyo,79,4.37
132.145.123.238,2086,2086,false,SIN,Asia Pacific,Singapore,205,4.37
141.147.191.211,2082,2082,false,LAX,North America,Los Angeles,192,4.36
158.179.190.253,2082,2082,false,SIN,Asia Pacific,Singapore,153,4.36
168.138.197.222,2083,2083,true,LAX,North America,Los Angeles,236,4.35
152.70.107.26,8443,8443,true,NRT,Asia Pacific,Tokyo,163,4.35
132.145.122.95,2096,2096,true,NRT,Asia Pacific,Tokyo,128,4.35
140.238.52.141,8080,8080,false,SIN,Asia Pacific,Singapore,163,4.35
141.147.168.159,2052,2052,false,LAX,North America,Los Angeles,199,4.35
138.2.14.164,2083,2083,true,SIN,Asia Pacific,Singapore,211,4.33
168.138.212.74,2096,2096,true,LAX,North America,Los Angeles,269,4.33
141.147.181.148,2082,2082,false,NRT,Asia Pacific,Tokyo,134,4.32
141.147.178.115,2052,2052,false,SIN,Asia Pacific,Singapore,212,4.32
141.147.175.230,8880,8880,false,SIN,Asia Pacific,Singapore,209,4.32
152.70.107.26,8880,8880,false,LAX,North America,Los Angeles,236,4.32
138.2.19.122,8443,8443,true,LAX,North America,Los Angeles,303,4.32
168.138.194.121,2052,2052,false,SIN,Asia Pacific,Singapore,155,4.31
158.101.70.155,2082,2082,false,SIN,Asia Pacific,Singapore,155,4.31
168.138.212.40,8443,8443,true,LAX,North America,Los Angeles,268,4.31
138.2.14.248,2095,2095,false,HKG,Asia Pacific,Hong Kong,136,4.30
140.238.50.32,2095,2095,false,HKG,Asia Pacific,Hong Kong,194,4.30
138.2.29.102,2095,2095,false,LAX,North America,Los Angeles,235,4.28
140.83.37.145,2053,2053,true,HKG,Asia Pacific,Hong Kong,155,4.27
168.138.209.244,2083,2083,true,NRT,Asia Pacific,Tokyo,115,4.26
150.230.97.239,2052,2052,false,SIN,Asia Pacific,Singapore,156,4.26
152.70.73.77,443,0,true,FRA,Europe,Frankfurt,45,4.26
168.138.206.68,2086,2086,false,LAX,North America,Los Angeles,207,4.25
152.70.98.174,2052,2052,false,LAX,North America,Los Angeles,181,4.25
158.179.186.251,2096,2096,true,SIN,Asia Pacific,Singapore,270,4.24
140.238.39.21,2095,2095,false,LAX,North America,Los Angeles,194,4.24
151.145.74.199,2087,2087,true,HKG,Asia Pacific,Hong Kong,158,4.23
151.145.64.170,2052,2052,false,SIN,Asia Pacific,Singapore,211,4.23
141.147.162.204,2083,2083,true,HKG,Asia Pacific,Hong Kong,198,4.23
132.145.126.204,2087,2087,true,NRT,Asia Pacific,Tokyo,78,4.23
138.2.24.114,2096,2096,true,HKG,Asia Pacific,Hong Kong,174,4.23
150.230.105.179,8443,8443,true,NRT,Asia Pacific,Tokyo,77,4.23
152.70.98.174,2096,2096,true,HKG,Asia Pacific,Hong Kong,141,4.23
168.138.206.68,2082,2082,false,HKG,Asia Pacific,Hong Kong,193,4.22
141.147.183.96,2086,2086,false,SIN,Asia Pacific,Singapore,198,4.22
140.238.39.33,2096,2096,true,HKG,Asia Pacific,Hong Kong,189,4.21
140.238.52.81,8080,8080,false,NRT,Asia Pacific,Tokyo,94,4.21
129.146.131.3,443,443,true,LAX,North America,Los Angeles,274,4.20
168.138.196.164,8080,8080,false,HKG,Asia Pacific,Hong Kong,139,4.20
151.145.70.28,2082,2082,false,SIN,Asia Pacific,Singapore,149,4.18
168.138.195.31,2052,2052,false,HKG,Asia Pacific,Hong Kong,159,4.17
158.179.189.106,80,80,false,NRT,Asia Pacific,Tokyo,79,4.17
141.147.178.135,8080,8080,false,HKG,Asia Pacific,Hong Kong,132,4.17
140.238.50.32,2086,2086,false,SIN,Asia Pacific,Singapore,203,4.16
138.2.14.164,2052,2052,false,SIN,Asia Pacific,Singapore,158,4.15
152.70.104.69,8443,8443,true,SIN,Asia Pacific,Singapore,158,4.15
158.101.69.144,8080,8080,false,HKG,Asia Pacific,Hong Kong,188,4.15
150.230.105.53,2095,2095,false,LAX,North America,Los Angeles,228,4.15
141.147.168.159,2087,2087,true,HKG,Asia Pacific,Hong Kong,195,4.14
140.238.41.253,2086,2086,false,SIN,Asia Pacific,Singapore,164,4.13
140.238.44.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,150,4.12
140.238.54.166,2083,2083,true,SIN,Asia Pacific,Singapore,151,4.12
151.145.71.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,149,4.11
140.83.37.145,2052,2052,false,NRT,Asia Pacific,Tokyo,77,4.10
140.238.40.136,8880,8880,false,LAX,North America,Los Angeles,195,4.10
140.238.35.195,2086,2086,false,SIN,Asia Pacific,Singapore,208,4.09
141.147.167.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,140,4.08
158.179.183.2,80,80,false,SIN,Asia Pacific,Singapore,149,4.08
138.2.13.200,2083,2083,true,HKG,Asia Pacific,Hong Kong,205,4.07
150.230.108.135,2083,2083,true,SIN,Asia Pacific,Singapore,155,4.06
168.138.212.74,2082,2082,false,SIN,Asia Pacific,Singapore,157,4.06
168.138.195.31,2086,2086,false,NRT,Asia Pacific,Tokyo,128,4.04
152.70.102.124,2087,2087,true,HKG,Asia Pacific,Hong Kong,168,4.04
168.138.205.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,194,4.02
158.101.68.100,80,80,false,SIN,Asia Pacific,Singapore,201,4.02
152.70.107.26,2087,2087,true,HKG,Asia Pacific,Hong Kong,196,4.02
132.145.127.21,2082,2082,false,NRT,Asia Pacific,Tokyo,122,4.01
141.147.191.211,2087,2087,true,SIN,Asia Pacific,Singapore,212,4.01
168.138.200.155,2096,2096,true,SIN,Asia Pacific,Singapore,257,4.01
158.179.206.143,443,443,true,ARN,Europe,Stockholm,195,4.01
140.238.62.12,80,80,false,NRT,Asia Pacific,Tokyo,91,4.01
141.147.119.177,443,443,true,FRA,Europe,Frankfurt,205,4.00
138.2.29.250,2087,2087,true,SIN,Asia Pacific,Singapore,164,4.00
150.230.101.125,2087,2087,true,HKG,Asia Pacific,Hong Kong,161,3.98
140.238.54.182,2053,2053,true,SIN,Asia Pacific,Singapore,271,3.98
141.147.162.204,80,80,false,SIN,Asia Pacific,Singapore,153,3.98
140.238.32.238,2082,2082,false,SIN,Asia Pacific,Singapore,194,3.98
140.238.35.138,2083,2083,true,HKG,Asia Pacific,Hong Kong,238,3.98
140.238.39.33,8880,8880,false,SIN,Asia Pacific,Singapore,209,3.97
168.138.208.164,2087,2087,true,SIN,Asia Pacific,Singapore,224,3.97
158.179.186.251,2052,2052,false,SIN,Asia Pacific,Singapore,211,3.95
152.70.99.187,2083,2083,true,NRT,Asia Pacific,Tokyo,134,3.95
141.147.178.202,2095,2095,false,NRT,Asia Pacific,Tokyo,128,3.94
132.145.125.86,2095,2095,false,SIN,Asia Pacific,Singapore,199,3.93
168.138.212.175,8080,8080,false,NRT,Asia Pacific,Tokyo,82,3.93
140.238.39.21,2082,2082,false,NRT,Asia Pacific,Tokyo,82,3.92
132.145.127.51,2052,2052,false,HKG,Asia Pacific,Hong Kong,143,3.91
141.147.160.86,8080,8080,false,HKG,Asia Pacific,Hong Kong,170,3.90
140.238.52.141,2087,2087,true,SIN,Asia Pacific,Singapore,164,3.90
140.238.62.12,2096,2096,true,SIN,Asia Pacific,Singapore,212,3.89
140.238.195.98,443,443,true,SYD,Oceania,Sydney,223,3.89
138.2.8.232,2087,2087,true,SIN,Asia Pacific,Singapore,239,3.88
152.70.106.195,2087,2087,true,SIN,Asia Pacific,Singapore,214,3.87
138.2.10.251,2095,2095,false,SIN,Asia Pacific,Singapore,211,3.87
152.70.104.69,2087,2087,true,HKG,Asia Pacific,Hong Kong,153,3.86
168.138.205.38,2095,2095,false,LAX,North America,Los Angeles,190,3.85
168.138.209.84,2095,2095,false,SIN,Asia Pacific,Singapore,202,3.84
141.147.191.132,2082,2082,false,NRT,Asia Pacific,Tokyo,136,3.84
158.179.188.159,8880,8880,false,NRT,Asia Pacific,Tokyo,126,3.83
141.147.178.135,2053,2053,true,HKG,Asia Pacific,Hong Kong,184,3.82
152.70.107.26,2053,2053,true,SIN,Asia Pacific,Singapore,199,3.82
150.230.108.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,193,3.81
150.230.99.173,8443,8443,true,SIN,Asia Pacific,Singapore,160,3.79
144.24.177.113,443,443,true,FRA,Europe,Frankfurt,228,3.79
140.238.32.238,80,80,false,NRT,Asia Pacific,Tokyo,147,3.79
158.179.176.239,2086,2086,false,HKG,Asia Pacific,Hong Kong,197,3.78
138.2.24.114,2082,2082,false,SIN,Asia Pacific,Singapore,150,3.78
140.238.44.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,174,3.77
140.238.54.166,2052,2052,false,LAX,North America,Los Angeles,188,3.77
141.147.186.210,8880,8880,false,SIN,Asia Pacific,Singapore,207,3.77
168.138.206.68,2096,2096,true,SIN,Asia Pacific,Singapore,186,3.76
168.138.212.87,443,443,true,SIN,Asia Pacific,Singapore,209,3.76
140.238.58.42,8443,8443,true,NRT,Asia Pacific,Tokyo,93,3.76
140.83.37.145,2096,2096,true,HKG,Asia Pacific,Hong Kong,154,3.75
151.145.70.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,205,3.75
150.230.107.197,2053,2053,true,NRT,Asia Pacific,Tokyo,84,3.73
138.2.19.122,8080,8080,false,SIN,Asia Pacific,Singapore,152,3.73
151.145.71.127,2053,2053,true,SIN,Asia Pacific,Singapore,155,3.73
140.238.58.42,2082,2082,false,NRT,Asia Pacific,Tokyo,87,3.72
150.230.109.138,2096,2096,true,SIN,Asia Pacific,Singapore,160,3.71
138.2.6.15,2083,2083,true,NRT,Asia Pacific,Tokyo,94,3.71
150.230.101.13,8080,8080,false,LAX,North America,Los Angeles,186,3.70
151.145.74.56,2086,2086,false,SIN,Asia Pacific,Singapore,160,3.68
140.238.35.195,2052,2052,false,SIN,Asia Pacific,Singapore,206,3.68
138.2.18.11,2095,2095,false,NRT,Asia Pacific,Tokyo,78,3.66
138.2.29.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,154,3.65
168.138.206.236,2082,2082,false,NRT,Asia Pacific,Tokyo,77,3.64
168.138.209.84,2086,2086,false,SIN,Asia Pacific,Singapore,157,3.64
168.138.213.210,2096,2096,true,LAX,North America,Los Angeles,322,3.64
140.238.61.78,2082,2082,false,SIN,Asia Pacific,Singapore,168,3.64
140.238.35.195,8443,8443,true,HKG,Asia Pacific,Hong Kong,199,3.63
168.138.206.68,2086,2086,false,LAX,North America,Los Angeles,250,3.62
168.138.206.236,2087,2087,true,HKG,Asia Pacific,Hong Kong,277,3.61
150.230.107.197,2096,2096,true,SIN,Asia Pacific,Singapore,164,3.61
168.138.205.38,80,80,false,LAX,North America,Los Angeles,210,3.61
168.138.205.38,2086,2086,false,SIN,Asia Pacific,Singapore,165,3.61
150.230.108.135,2096,2096,true,SIN,Asia Pacific,Singapore,201,3.58
140.83.37.145,8443,8443,true,HKG,Asia Pacific,Hong Kong,154,3.58
141.147.168.13,8080,8080,false,NRT,Asia Pacific,Tokyo,77,3.57
141.147.178.202,2086,2086,false,SIN,Asia Pacific,Singapore,169,3.57
132.145.124.198,2087,2087,true,NRT,Asia Pacific,Tokyo,81,3.55
140.238.39.87,2052,2052,false,HKG,Asia Pacific,Hong Kong,154,3.55
140.238.39.21,2096,2096,true,SIN,Asia Pacific,Singapore,160,3.55
151.145.64.170,2053,2053,true,LAX,North America,Los Angeles,294,3.55
168.138.206.236,2053,2053,true,SIN,Asia Pacific,Singapore,200,3.55
140.238.48.97,2083,2083,true,SIN,Asia Pacific,Singapore,171,3.54
140.238.33.165,2052,2052,false,NRT,Asia Pacific,Tokyo,137,3.54
168.138.206.68,2082,2082,false,HKG,Asia Pacific,Hong Kong,158,3.54
132.145.126.204,80,80,false,NRT,Asia Pacific,Tokyo,134,3.54
141.147.168.159,2095,2095,false,SIN,Asia Pacific,Singapore,203,3.53
140.238.35.138,2086,2086,false,HKG,Asia Pacific,Hong Kong,146,3.52
168.138.206.236,2083,2083,true,NRT,Asia Pacific,Tokyo,152,3.52
129.146.46.164,443,443,true,LAX,North America,Los Angeles,224,3.51
138.2.6.252,2095,2095,false,LAX,North America,Los Angeles,189,3.51
140.238.41.167,8443,8443,true,SIN,Asia Pacific,Singapore,167,3.51
168.138.196.237,2082,2082,false,LAX,North America,Los Angeles,192,3.49
140.238.51.89,8880,8880,false,HKG,Asia Pacific,Hong Kong,199,3.48
141.147.178.202,80,80,false,LAX,North America,Los Angeles,199,3.48
141.147.174.190,2087,2087,true,SIN,Asia Pacific,Singapore,249,3.46
129.146.247.85,2053,443,true,LAX,North America,Los Angeles,203,3.46
150.230.109.138,2087,2087,true,HKG,Asia Pacific,Hong Kong,143,3.46
168.138.200.159,8443,8443,true,HKG,Asia Pacific,Hong Kong,216,3.46
158.101.68.100,2095,2095,false,SIN,Asia Pacific,Singapore,157,3.46
141.147.168.159,2082,2082,false,SIN,Asia Pacific,Singapore,167,3.45
140.238.44.118,2096,2096,true,LAX,North America,Los Angeles,209,3.45
150.230.125.11,443,443,true,FRA,Europe,Frankfurt,243,3.44
158.101.68.100,2082,2082,false,HKG,Asia Pacific,Hong Kong,189,3.44
140.83.37.145,80,80,false,HKG,Asia Pacific,Hong Kong,195,3.43
150.230.104.197,2083,2083,true,SIN,Asia Pacific,Singapore,186,3.43
168.138.192.185,2096,2096,true,HKG,Asia Pacific,Hong Kong,261,3.43
151.145.74.56,2087,2087,true,NRT,Asia Pacific,Tokyo,93,3.42
141.147.178.115,8080,8080,false,NRT,Asia Pacific,Tokyo,97,3.42
140.238.44.118,80,80,false,NRT,Asia Pacific,Tokyo,84,3.42
140.238.62.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,158,3.41
158.179.191.14,2052,2052,false,NRT,Asia Pacific,Tokyo,75,3.41
138.2.14.248,2083,2083,true,HKG,Asia Pacific,Hong Kong,199,3.41
138.2.10.251,2053,2053,true,SIN,Asia Pacific,Singapore,162,3.40
138.2.21.31,2087,2087,true,HKG,Asia Pacific,Hong Kong,210,3.40
168.138.200.159,8080,8080,false,SIN,Asia Pacific,Singapore,158,3.38
141.147.178.135,8443,8443,true,HKG,Asia Pacific,Hong Kong,211,3.38
140.238.32.238,2096,2096,true,HKG,Asia Pacific,Hong Kong,177,3.38
140.238.44.27,443,443,true,NRT,Asia Pacific,Tokyo,118,3.37
141.147.175.230,2096,2096,true,SIN,Asia Pacific,Singapore,213,3.37
140.238.32.112,2096,2096,true,NRT,Asia Pacific,Tokyo,128,3.36
168.138.211.131,2083,2083,true,SIN,Asia Pacific,Singapore,260,3.36
141.147.186.210,2086,2086,false,LAX,North America,Los Angeles,202,3.36
141.147.174.190,8880,8880,false,LAX,North America,Los Angeles,240,3.36
